"","Year","Category","Currency","Value"
"3384",2014-08-22,"Reserve Tranch Position","INR","102.2"
"3385",2014-08-15,"Reserve Tranch Position","INR","103.7"
"3386",2014-08-08,"Reserve Tranch Position","INR","104.8"
"3387",2014-08-01,"Reserve Tranch Position","INR","103.5"
"3388",2014-07-25,"Reserve Tranch Position","INR","102.7"
"3389",2014-07-18,"Reserve Tranch Position","INR","103.3"
"3390",2014-07-11,"Reserve Tranch Position","INR","103.3"
"3391",2014-07-04,"Reserve Tranch Position","INR","102.8"
"3392",2014-06-27,"Reserve Tranch Position","INR","103.1"
"3393",2014-06-20,"Reserve Tranch Position","INR","103.3"
"3394",2014-06-13,"Reserve Tranch Position","INR","101.8"
"3395",2014-06-06,"Reserve Tranch Position","INR","101.4"
"3396",2014-05-30,"Reserve Tranch Position","INR","98.9"
"3397",2014-05-23,"Reserve Tranch Position","INR","98.1"
"3398",2014-05-16,"Reserve Tranch Position","INR","98.93"
"3399",2014-05-09,"Reserve Tranch Position","INR","110.4"
"3400",2014-05-02,"Reserve Tranch Position","INR","110.8"
"3401",2014-04-25,"Reserve Tranch Position","INR","112.4"
"3402",2014-04-18,"Reserve Tranch Position","INR","110.9"
"3403",2014-04-11,"Reserve Tranch Position","INR","111"
"3404",2014-04-04,"Reserve Tranch Position","INR","110.2"
"3405",2014-03-28,"Reserve Tranch Position","INR","110.1"
"3406",2014-03-21,"Reserve Tranch Position","INR","110"
"3407",2014-03-14,"Reserve Tranch Position","INR","124.02"
"3408",2014-03-07,"Reserve Tranch Position","INR","123.02"
"3409",2014-02-28,"Reserve Tranch Position","INR","124.9"
"3410",2014-02-21,"Reserve Tranch Position","INR","124.7"
"3411",2014-02-14,"Reserve Tranch Position","INR","125"
"3412",2014-02-07,"Reserve Tranch Position","INR","124.2"
"3413",2014-01-31,"Reserve Tranch Position","INR","124.6"
"3414",2014-01-24,"Reserve Tranch Position","INR","124.8"
"3415",2014-01-17,"Reserve Tranch Position","INR","122.3"
"3416",2014-01-10,"Reserve Tranch Position","INR","123.5"
"3417",2014-01-03,"Reserve Tranch Position","INR","124.6"
"3418",2013-12-27,"Reserve Tranch Position","INR","124.7"
"3419",2013-12-20,"Reserve Tranch Position","INR","124.5"
"3420",2013-12-13,"Reserve Tranch Position","INR","118.5"
"3421",2013-12-06,"Reserve Tranch Position","INR","117.7"
"3422",2013-11-29,"Reserve Tranch Position","INR","118.8"
"3423",2013-11-22,"Reserve Tranch Position","INR","122.9"
"3424",2013-11-15,"Reserve Tranch Position","INR","128"
"3425",2013-11-08,"Reserve Tranch Position","INR","127.4"
"3426",2013-11-01,"Reserve Tranch Position","INR","125.9"
"3427",2013-10-25,"Reserve Tranch Position","INR","136.3"
"3428",2013-10-18,"Reserve Tranch Position","INR","135.1"
"3429",2013-10-11,"Reserve Tranch Position","INR","134.1"
"3430",2013-10-04,"Reserve Tranch Position","INR","134.9"
"3431",2013-09-27,"Reserve Tranch Position","INR","135.4"
"3432",2013-09-20,"Reserve Tranch Position","INR","125.3"
"3433",2013-09-13,"Reserve Tranch Position","INR","127.3"
"3434",2013-09-06,"Reserve Tranch Position","INR","130.7"
"3435",2013-08-30,"Reserve Tranch Position","INR","132.5"
"3436",2013-08-23,"Reserve Tranch Position","INR","136"
"3437",2013-08-16,"Reserve Tranch Position","INR","130.1"
"3438",2013-08-09,"Reserve Tranch Position","INR","128.8"
"3439",2013-08-02,"Reserve Tranch Position","INR","132.1"
"3440",2013-07-26,"Reserve Tranch Position","INR","128.6"
"3441",2013-07-19,"Reserve Tranch Position","INR","129.6"
"3442",2013-07-12,"Reserve Tranch Position","INR","129.5"
"3443",2013-07-05,"Reserve Tranch Position","INR","131.6"
"3444",2013-06-28,"Reserve Tranch Position","INR","130.6"
"3445",2013-06-21,"Reserve Tranch Position","INR","130.8"
"3446",2013-06-14,"Reserve Tranch Position","INR","134.7"
"3447",2013-06-07,"Reserve Tranch Position","INR","132"
"3448",2013-05-31,"Reserve Tranch Position","INR","125.7"
"3449",2013-05-24,"Reserve Tranch Position","INR","123.4"
"3450",2013-05-17,"Reserve Tranch Position","INR","121.5"
"3451",2013-05-10,"Reserve Tranch Position","INR","121.4"
"3452",2013-05-03,"Reserve Tranch Position","INR","121"
"3453",2013-04-26,"Reserve Tranch Position","INR","125.3"
"3454",2013-04-19,"Reserve Tranch Position","INR","124.8"
"3455",2013-04-12,"Reserve Tranch Position","INR","125.8"
"3456",2013-04-05,"Reserve Tranch Position","INR","126.4"
"3457",2013-03-29,"Reserve Tranch Position","INR","125.1"
"3458",2013-03-22,"Reserve Tranch Position","INR","125.9"
"3459",2013-03-15,"Reserve Tranch Position","INR","125.7"
"3460",2013-03-08,"Reserve Tranch Position","INR","126.4"
"3461",2013-03-01,"Reserve Tranch Position","INR","126.5"
"3462",2013-02-22,"Reserve Tranch Position","INR","127.1"
"3463",2013-02-15,"Reserve Tranch Position","INR","127"
"3464",2013-02-08,"Reserve Tranch Position","INR","126.5"
"3465",2013-02-01,"Reserve Tranch Position","INR","128"
"3466",2013-01-25,"Reserve Tranch Position","INR","128.6"
"3467",2013-01-18,"Reserve Tranch Position","INR","128.8"
"3468",2013-01-11,"Reserve Tranch Position","INR","126.7"
"3469",2013-01-04,"Reserve Tranch Position","INR","126.5"
"3470",2012-12-28,"Reserve Tranch Position","INR","127.5"
"3471",2012-12-21,"Reserve Tranch Position","INR","128.6"
"3472",2012-12-14,"Reserve Tranch Position","INR","123.6"
"3473",2012-12-07,"Reserve Tranch Position","INR","122.7"
"3474",2012-11-30,"Reserve Tranch Position","INR","123.5"
"3475",2012-11-23,"Reserve Tranch Position","INR","124.6"
"3476",2012-11-16,"Reserve Tranch Position","INR","123.6"
"3477",2012-11-09,"Reserve Tranch Position","INR","122.5"
"3478",2012-11-02,"Reserve Tranch Position","INR","121.5"
"3479",2012-10-26,"Reserve Tranch Position","INR","121.2"
"3480",2012-10-19,"Reserve Tranch Position","INR","122"
"3481",2012-10-12,"Reserve Tranch Position","INR","119.5"
"3482",2012-10-05,"Reserve Tranch Position","INR","117.3"
"3483",2012-09-28,"Reserve Tranch Position","INR","119.6"
"3484",2012-09-21,"Reserve Tranch Position","INR","120.9"
"3485",2012-09-14,"Reserve Tranch Position","INR","123.1"
"3486",2012-09-07,"Reserve Tranch Position","INR","123.1"
"3487",2012-08-31,"Reserve Tranch Position","INR","123.1"
"3488",2012-08-24,"Reserve Tranch Position","INR","122.2"
"3489",2012-08-17,"Reserve Tranch Position","INR","122"
"3490",2012-08-10,"Reserve Tranch Position","INR","121"
"3491",2012-08-03,"Reserve Tranch Position","INR","119.7"
"3492",2012-07-27,"Reserve Tranch Position","INR","118.5"
"3493",2012-07-20,"Reserve Tranch Position","INR","117.5"
"3494",2012-07-13,"Reserve Tranch Position","INR","118.2"
"3495",2012-07-06,"Reserve Tranch Position","INR","159.4"
"3496",2012-06-29,"Reserve Tranch Position","INR","163"
"3497",2012-06-22,"Reserve Tranch Position","INR","164.6"
"3498",2012-06-15,"Reserve Tranch Position","INR","161.6"
"3499",2012-06-08,"Reserve Tranch Position","INR","157.2"
"3500",2012-06-01,"Reserve Tranch Position","INR","158.4"
"3501",2012-05-25,"Reserve Tranch Position","INR","159.1"
"3502",2012-05-18,"Reserve Tranch Position","INR","157.3"
"3503",2012-05-11,"Reserve Tranch Position","INR","155"
"3504",2012-05-04,"Reserve Tranch Position","INR","156.1"
"3505",2012-04-27,"Reserve Tranch Position","INR","153.5"
"3506",2012-04-20,"Reserve Tranch Position","INR","151"
"3507",2012-04-13,"Reserve Tranch Position","INR","149.2"
"3508",2012-04-06,"Reserve Tranch Position","INR","143.8"
"3509",2012-03-30,"Reserve Tranch Position","INR","145.1"
"3510",2012-03-23,"Reserve Tranch Position","INR","143.7"
"3511",2012-03-16,"Reserve Tranch Position","INR","140.1"
"3512",2012-03-09,"Reserve Tranch Position","INR","140.2"
"3513",2012-03-02,"Reserve Tranch Position","INR","138.6"
"3514",2012-02-24,"Reserve Tranch Position","INR","134.3"
"3515",2012-02-17,"Reserve Tranch Position","INR","134"
"3516",2012-02-10,"Reserve Tranch Position","INR","135.7"
"3517",2012-02-03,"Reserve Tranch Position","INR","133.8"
"3518",2012-01-27,"Reserve Tranch Position","INR","135.4"
"3519",2012-01-20,"Reserve Tranch Position","INR","136.1"
"3520",2012-01-13,"Reserve Tranch Position","INR","138.6"
"3521",2012-01-06,"Reserve Tranch Position","INR","142.3"
"3522",2011-12-30,"Reserve Tranch Position","INR","144.2"
"3523",2011-12-23,"Reserve Tranch Position","INR","143.3"
"3524",2011-12-16,"Reserve Tranch Position","INR","140.06"
"3525",2011-12-09,"Reserve Tranch Position","INR","136.07"
"3526",2011-12-02,"Reserve Tranch Position","INR","134.04"
"3527",2011-11-25,"Reserve Tranch Position","INR","135.82"
"3528",2011-11-18,"Reserve Tranch Position","INR","134.81"
"3529",2011-11-11,"Reserve Tranch Position","INR","132.04"
"3530",2011-11-04,"Reserve Tranch Position","INR","129.59"
"3531",2011-10-28,"Reserve Tranch Position","INR","130"
"3532",2011-10-21,"Reserve Tranch Position","INR","131.93"
"3533",2011-10-14,"Reserve Tranch Position","INR","129.34"
"3534",2011-10-07,"Reserve Tranch Position","INR","128.12"
"3535",2011-09-30,"Reserve Tranch Position","INR","127.83"
"3536",2011-09-23,"Reserve Tranch Position","INR","146.89"
"3537",2011-09-16,"Reserve Tranch Position","INR","142.01"
"3538",2011-09-09,"Reserve Tranch Position","INR","135.92"
"3539",2011-09-02,"Reserve Tranch Position","INR","136.55"
"3540",2011-08-26,"Reserve Tranch Position","INR","137.72"
"3541",2011-08-19,"Reserve Tranch Position","INR","136.24"
"3542",2011-08-12,"Reserve Tranch Position","INR","134.98"
"3543",2011-08-05,"Reserve Tranch Position","INR","132.74"
"3544",2011-07-29,"Reserve Tranch Position","INR","131.24"
"3545",2011-07-22,"Reserve Tranch Position","INR","132.35"
"3546",2011-07-15,"Reserve Tranch Position","INR","131.62"
"3547",2011-07-08,"Reserve Tranch Position","INR","130.98"
"3548",2011-07-01,"Reserve Tranch Position","INR","133.03"
"3549",2011-06-24,"Reserve Tranch Position","INR","132.76"
"3550",2011-06-17,"Reserve Tranch Position","INR","133.18"
"3551",2011-06-10,"Reserve Tranch Position","INR","133.28"
"3552",2011-06-03,"Reserve Tranch Position","INR","133.72"
"3553",2011-05-27,"Reserve Tranch Position","INR","133.86"
"3554",2011-05-20,"Reserve Tranch Position","INR","132.88"
"3555",2011-05-13,"Reserve Tranch Position","INR","133.12"
"3556",2011-05-06,"Reserve Tranch Position","INR","133.84"
"3557",2011-04-29,"Reserve Tranch Position","INR","133.71"
"3558",2011-04-22,"Reserve Tranch Position","INR","132.25"
"3559",2011-04-15,"Reserve Tranch Position","INR","132.23"
"3560",2011-04-08,"Reserve Tranch Position","INR","130.37"
"3561",2011-04-01,"Reserve Tranch Position","INR","131.21"
"3562",2011-03-25,"Reserve Tranch Position","INR","107.55"
"3563",2011-03-18,"Reserve Tranch Position","INR","108.54"
"3564",2011-03-11,"Reserve Tranch Position","INR","102.47"
"3565",2011-03-04,"Reserve Tranch Position","INR","102.67"
"3566",2011-02-25,"Reserve Tranch Position","INR","102.97"
"3567",2011-02-18,"Reserve Tranch Position","INR","101.79"
"3568",2011-02-11,"Reserve Tranch Position","INR","102.84"
"3569",2011-02-04,"Reserve Tranch Position","INR","103.18"
"3570",2011-01-28,"Reserve Tranch Position","INR","103.46"
"3571",2011-01-21,"Reserve Tranch Position","INR","102.73"
"3572",2011-01-14,"Reserve Tranch Position","INR","89.76"
"3573",2011-01-07,"Reserve Tranch Position","INR","88.61"
"3574",2010-12-31,"Reserve Tranch Position","INR","88.38"
"3575",2010-12-24,"Reserve Tranch Position","INR","88.6"
"3576",2010-12-17,"Reserve Tranch Position","INR","89.28"
"3577",2010-12-10,"Reserve Tranch Position","INR","89.09"
"3578",2010-12-03,"Reserve Tranch Position","INR","88.74"
"3579",2010-11-26,"Reserve Tranch Position","INR","90.29"
"3580",2010-11-19,"Reserve Tranch Position","INR","90.44"
"3581",2010-11-12,"Reserve Tranch Position","INR","89.33"
"3582",2010-11-05,"Reserve Tranch Position","INR","90.17"
"3583",2010-10-29,"Reserve Tranch Position","INR","89.66"
"3584",2010-10-22,"Reserve Tranch Position","INR","89.43"
"3585",2010-10-15,"Reserve Tranch Position","INR","89.13"
"3586",2010-10-08,"Reserve Tranch Position","INR","89.11"
"3587",2010-10-01,"Reserve Tranch Position","INR","89.19"
"3588",2010-09-24,"Reserve Tranch Position","INR","89.92"
"3589",2010-09-17,"Reserve Tranch Position","INR","89.76"
"3590",2010-09-10,"Reserve Tranch Position","INR","90.19"
"3591",2010-09-03,"Reserve Tranch Position","INR","90.57"
"3592",2010-08-27,"Reserve Tranch Position","INR","90.67"
"3593",2010-08-20,"Reserve Tranch Position","INR","89.96"
"3594",2010-08-13,"Reserve Tranch Position","INR","90.2"
"3595",2010-08-06,"Reserve Tranch Position","INR","90.12"
"3596",2010-07-30,"Reserve Tranch Position","INR","62.63"
"3597",2010-07-23,"Reserve Tranch Position","INR","63.12"
"3598",2010-07-16,"Reserve Tranch Position","INR","62.85"
"3599",2010-07-09,"Reserve Tranch Position","INR","62.08"
"3600",2010-07-02,"Reserve Tranch Position","INR","61.83"
"3601",2010-06-25,"Reserve Tranch Position","INR","60.96"
"3602",2010-06-18,"Reserve Tranch Position","INR","60.45"
"3603",2010-06-11,"Reserve Tranch Position","INR","60.78"
"3604",2010-06-04,"Reserve Tranch Position","INR","60.56"
"3605",2010-05-28,"Reserve Tranch Position","INR","60.91"
"3606",2010-05-21,"Reserve Tranch Position","INR","61.64"
"3607",2010-05-14,"Reserve Tranch Position","INR","58.98"
"3608",2010-05-07,"Reserve Tranch Position","INR","60.22"
"3609",2010-04-30,"Reserve Tranch Position","INR","59.61"
"3610",2010-04-23,"Reserve Tranch Position","INR","61.26"
"3611",2010-04-16,"Reserve Tranch Position","INR","61.66"
"3612",2010-04-09,"Reserve Tranch Position","INR","61.15"
"3613",2010-04-02,"Reserve Tranch Position","INR","62.25"
"3614",2010-03-26,"Reserve Tranch Position","INR","62.4"
"3615",2010-03-19,"Reserve Tranch Position","INR","63.19"
"3616",2010-03-12,"Reserve Tranch Position","INR","63.52"
"3617",2010-03-05,"Reserve Tranch Position","INR","63.71"
"3618",2010-02-26,"Reserve Tranch Position","INR","64.41"
"3619",2010-02-19,"Reserve Tranch Position","INR","64.41"
"3620",2010-02-12,"Reserve Tranch Position","INR","64.74"
"3621",2010-02-05,"Reserve Tranch Position","INR","65.25"
"3622",2010-01-29,"Reserve Tranch Position","INR","65.54"
"3623",2010-01-22,"Reserve Tranch Position","INR","65.54"
"3624",2010-01-15,"Reserve Tranch Position","INR","65.26"
"3625",2010-01-08,"Reserve Tranch Position","INR","64.99"
"3626",2010-01-01,"Reserve Tranch Position","INR","66.5"
"3627",2009-12-25,"Reserve Tranch Position","INR","66.7"
"3628",2009-12-18,"Reserve Tranch Position","INR","66.94"
"3629",2009-12-11,"Reserve Tranch Position","INR","67.33"
"3630",2009-12-04,"Reserve Tranch Position","INR","67.64"
"3631",2009-11-27,"Reserve Tranch Position","INR","68.55"
"3632",2009-11-20,"Reserve Tranch Position","INR","32.62"
"3633",2009-11-13,"Reserve Tranch Position","INR","32.59"
"3634",2009-11-06,"Reserve Tranch Position","INR","32.74"
"3635",2009-10-30,"Reserve Tranch Position","INR","74.26"
"3636",2009-10-23,"Reserve Tranch Position","INR","73.79"
"3637",2009-10-16,"Reserve Tranch Position","INR","63.47"
"3638",2009-10-09,"Reserve Tranch Position","INR","63.61"
"3639",2009-10-02,"Reserve Tranch Position","INR","65.02"
"3640",2009-09-25,"Reserve Tranch Position","INR","65.44"
"3641",2009-09-18,"Reserve Tranch Position","INR","65.77"
"3642",2009-09-11,"Reserve Tranch Position","INR","66.2"
"3643",2009-09-04,"Reserve Tranch Position","INR","65.83"
"3644",2009-08-28,"Reserve Tranch Position","INR","65.84"
"3645",2009-08-21,"Reserve Tranch Position","INR","65.72"
"3646",2009-08-14,"Reserve Tranch Position","INR","64.87"
"3647",2009-08-07,"Reserve Tranch Position","INR","64.53"
"3648",2009-07-31,"Reserve Tranch Position","INR","64.44"
"3649",2009-07-24,"Reserve Tranch Position","INR","60.62"
"3650",2009-07-17,"Reserve Tranch Position","INR","60.78"
"3651",2009-07-10,"Reserve Tranch Position","INR","60.54"
"3652",2009-07-03,"Reserve Tranch Position","INR","59.68"
"3653",2009-06-26,"Reserve Tranch Position","INR","60.49"
"3654",2009-06-19,"Reserve Tranch Position","INR","59.65"
"3655",2009-06-12,"Reserve Tranch Position","INR","58.83"
"3656",2009-06-05,"Reserve Tranch Position","INR","58.61"
"3657",2009-05-29,"Reserve Tranch Position","INR","58.86"
"3658",2009-05-22,"Reserve Tranch Position","INR","58.59"
"3659",2009-05-15,"Reserve Tranch Position","INR","60.49"
"3660",2009-05-08,"Reserve Tranch Position","INR","59.49"
"3661",2009-05-01,"Reserve Tranch Position","INR","49.38"
"3662",2009-04-24,"Reserve Tranch Position","INR","49.07"
"3663",2009-04-17,"Reserve Tranch Position","INR","48.51"
"3664",2009-04-10,"Reserve Tranch Position","INR","48.7"
"3665",2009-04-03,"Reserve Tranch Position","INR","49.53"
"3666",2009-03-27,"Reserve Tranch Position","INR","49.62"
"3667",2009-03-20,"Reserve Tranch Position","INR","42.15"
"3668",2009-03-13,"Reserve Tranch Position","INR","42.37"
"3669",2009-03-06,"Reserve Tranch Position","INR","42.12"
"3670",2009-02-27,"Reserve Tranch Position","INR","41.41"
"3671",2009-02-20,"Reserve Tranch Position","INR","40.91"
"3672",2009-02-13,"Reserve Tranch Position","INR","40.42"
"3673",2009-02-06,"Reserve Tranch Position","INR","40.42"
"3674",2009-01-30,"Reserve Tranch Position","INR","40.68"
"3675",2009-01-23,"Reserve Tranch Position","INR","40.71"
"3676",2009-01-16,"Reserve Tranch Position","INR","41.09"
"3677",2009-01-09,"Reserve Tranch Position","INR","41.78"
"3678",2009-01-02,"Reserve Tranch Position","INR","42.87"
"3679",2008-12-26,"Reserve Tranch Position","INR","42.08"
"3680",2008-12-19,"Reserve Tranch Position","INR","41.41"
"3681",2008-12-12,"Reserve Tranch Position","INR","42.06"
"3682",2008-12-05,"Reserve Tranch Position","INR","41.98"
"3683",2008-11-28,"Reserve Tranch Position","INR","42.54"
"3684",2008-11-21,"Reserve Tranch Position","INR","22.18"
"3685",2008-11-14,"Reserve Tranch Position","INR","21.92"
"3686",2008-11-07,"Reserve Tranch Position","INR","21.31"
"3687",2008-10-31,"Reserve Tranch Position","INR","22"
"3688",2008-10-24,"Reserve Tranch Position","INR","22.31"
"3689",2008-10-17,"Reserve Tranch Position","INR","22.21"
"3690",2008-10-10,"Reserve Tranch Position","INR","22.32"
"3691",2008-10-03,"Reserve Tranch Position","INR","21.61"
"3692",2008-09-26,"Reserve Tranch Position","INR","21.89"
"3693",2008-09-19,"Reserve Tranch Position","INR","21.53"
"3694",2008-09-12,"Reserve Tranch Position","INR","21.17"
"3695",2008-09-05,"Reserve Tranch Position","INR","21.69"
"3696",2008-08-29,"Reserve Tranch Position","INR","21.73"
"3697",2008-08-22,"Reserve Tranch Position","INR","21.62"
"3698",2008-08-15,"Reserve Tranch Position","INR","21.25"
"3699",2008-08-08,"Reserve Tranch Position","INR","21.25"
"3700",2008-08-01,"Reserve Tranch Position","INR","21.69"
"3701",2008-07-25,"Reserve Tranch Position","INR","21.75"
"3702",2008-07-18,"Reserve Tranch Position","INR","22.11"
"3703",2008-07-11,"Reserve Tranch Position","INR","22.02"
"3704",2008-07-04,"Reserve Tranch Position","INR","22.35"
"3705",2008-06-27,"Reserve Tranch Position","INR","22.55"
"3706",2008-06-20,"Reserve Tranch Position","INR","22.53"
"3707",2008-06-13,"Reserve Tranch Position","INR","22.26"
"3708",2008-06-06,"Reserve Tranch Position","INR","22.53"
"3709",2008-05-30,"Reserve Tranch Position","INR","22.42"
"3710",2008-05-23,"Reserve Tranch Position","INR","22.72"
"3711",2008-05-16,"Reserve Tranch Position","INR","22.4"
"3712",2008-05-09,"Reserve Tranch Position","INR","19.8"
"3713",2008-05-02,"Reserve Tranch Position","INR","19.46"
"3714",2008-04-25,"Reserve Tranch Position","INR","19.54"
"3715",2008-04-18,"Reserve Tranch Position","INR","19.55"
"3716",2008-04-11,"Reserve Tranch Position","INR","19.55"
"3717",2008-04-04,"Reserve Tranch Position","INR","17.36"
"3718",2008-03-28,"Reserve Tranch Position","INR","17.51"
"3719",2008-03-21,"Reserve Tranch Position","INR","17.48"
"3720",2008-03-14,"Reserve Tranch Position","INR","17.55"
"3721",2008-03-07,"Reserve Tranch Position","INR","17.49"
"3722",2008-02-29,"Reserve Tranch Position","INR","17.05"
"3723",2008-02-22,"Reserve Tranch Position","INR","16.86"
"3724",2008-02-15,"Reserve Tranch Position","INR","16.64"
"3725",2008-02-08,"Reserve Tranch Position","INR","16.5"
"3726",2008-02-01,"Reserve Tranch Position","INR","16.66"
"3727",2008-01-25,"Reserve Tranch Position","INR","17.09"
"3728",2008-01-18,"Reserve Tranch Position","INR","17"
"3729",2008-01-11,"Reserve Tranch Position","INR","17.03"
"3730",2008-01-04,"Reserve Tranch Position","INR","17.03"
"3731",2007-12-28,"Reserve Tranch Position","INR","17.04"
"3732",2007-12-21,"Reserve Tranch Position","INR","16.93"
"3733",2007-12-14,"Reserve Tranch Position","INR","16.94"
"3734",2007-12-07,"Reserve Tranch Position","INR","17.06"
"3735",2007-11-30,"Reserve Tranch Position","INR","17.27"
"3736",2007-11-23,"Reserve Tranch Position","INR","17.26"
"3737",2007-11-16,"Reserve Tranch Position","INR","17.03"
"3738",2007-11-09,"Reserve Tranch Position","INR","17.07"
"3739",2007-11-02,"Reserve Tranch Position","INR","16.93"
"3740",2007-10-26,"Reserve Tranch Position","INR","17.42"
"3741",2007-10-19,"Reserve Tranch Position","INR","17.48"
"3742",2007-10-12,"Reserve Tranch Position","INR","17.19"
"3743",2007-10-05,"Reserve Tranch Position","INR","17.26"
"3744",2007-09-28,"Reserve Tranch Position","INR","17.4"
"3745",2007-09-21,"Reserve Tranch Position","INR","17.38"
"3746",2007-09-14,"Reserve Tranch Position","INR","17.56"
"3747",2007-09-07,"Reserve Tranch Position","INR","17.58"
"3748",2007-08-31,"Reserve Tranch Position","INR","18.66"
"3749",2007-08-24,"Reserve Tranch Position","INR","18.72"
"3750",2007-08-17,"Reserve Tranch Position","INR","18.83"
"3751",2007-08-10,"Reserve Tranch Position","INR","18.5"
